order_id,order_date,country,device_type,traffic_source,payment_method,product_category,customer_age_days,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,delivery_days_estimated,late_delivery_risk,address_mismatch,high_risk_ip,customer_support_contacts,review_score,is_returned,is_fraud,risk_label
ORD-2023-000252,2023-06-30,Turkey,Mobile,Direct,PayPal,Beauty,322,1,19.55,15.94,4,0.09,831.6,5,0,0,0,0,3.9,0,0,Normal
ORD-2024-005525,2024-10-19,Turkey,Tablet,Paid Ads,Credit Card,Home & Kitchen,526,6,33.78,37.9,7,0.28,343.6,4,0,0,0,0,3.9,0,0,Normal
ORD-2024-001884,2024-02-01,Poland,Mobile,Organic Search,PayPal,Beauty,227,1,23.16,17.51,2,0.19,2043.7,6,1,0,0,0,4.2,0,0,Normal
ORD-2025-010054,2025-03-26,Netherlands,Mobile,Paid Ads,Credit Card,Home & Kitchen,183,1,49.16,39.05,5,0.18,882.2,4,0,0,0,1,4.4,0,0,Normal
ORD-2025-004784,2025-05-22,Spain,Desktop,Organic Search,Klarna,Beauty,807,4,26.06,19.05,1,0.0,536.9,4,0,0,0,0,4.9,0,0,Normal
ORD-2023-005211,2023-09-30,Netherlands,Mobile,Social Media,Credit Card,Home & Kitchen,517,4,36.53,97.27,1,0.38,116.0,1,0,0,0,0,3.7,0,0,Normal
ORD-2023-008682,2023-09-06,France,Mobile,Email,Klarna,Electronics,116,1,18.25,52.55,1,0.25,913.6,6,1,0,0,0,2.3,1,0,Return Risk
ORD-2023-005545,2023-10-21,Netherlands,Mobile,Direct,PayPal,Home & Kitchen,763,2,28.92,57.54,1,0.17,95.9,3,0,0,0,0,4.7,0,0,Normal
ORD-2024-011361,2024-03-06,Belgium,Mobile,Paid Ads,Debit Card,Toys,164,3,45.75,72.78,1,0.3,264.1,3,0,0,0,0,4.6,0,0,Normal
ORD-2024-007579,2024-02-16,Netherlands,Mobile,Organic Search,Bank Transfer,Fashion,281,2,31.95,18.74,1,0.03,208.1,4,0,0,0,0,4.9,0,0,Normal
ORD-2025-009804,2025-06-14,Netherlands,Mobile,Social Media,Klarna,Beauty,600,2,51.28,14.57,1,0.43,112.7,2,0,0,0,0,5.0,0,0,Normal
ORD-2023-011322,2023-01-27,France,Mobile,Social Media,Debit Card,Fashion,92,0,40.62,20.11,8,0.21,399.5,2,0,0,0,0,4.2,0,0,Normal
ORD-2024-002981,2024-09-04,Poland,Desktop,Marketplace,Debit Card,Electronics,591,2,41.13,58.94,2,0.2,512.8,4,0,0,0,0,4.5,0,0,Normal
ORD-2024-005131,2024-08-05,Poland,Mobile,Direct,Credit Card,Fashion,169,1,105.4,62.22,4,0.12,1399.9,6,1,0,0,0,3.9,0,0,Normal
ORD-2025-010847,2025-09-10,Netherlands,Mobile,Direct,PayPal,Garden,630,2,46.56,65.43,2,0.05,243.7,2,0,0,0,0,4.0,0,0,Normal
ORD-2024-008147,2024-06-25,Belgium,Mobile,Direct,Credit Card,Electronics,537,5,19.45,41.16,1,0.26,1383.7,5,0,0,0,0,4.7,0,0,Normal
ORD-2023-010064,2023-01-13,Germany,Mobile,Organic Search,Debit Card,Garden,566,3,42.69,19.66,1,0.01,333.6,4,0,0,0,0,2.9,1,0,Return Risk
ORD-2024-007413,2024-12-05,France,Desktop,Direct,PayPal,Home & Kitchen,204,3,26.43,58.29,2,0.02,295.6,3,0,0,0,1,4.2,0,0,Normal
ORD-2025-002443,2025-02-18,Netherlands,Desktop,Paid Ads,Credit Card,Pet Supplies,675,5,88.44,49.06,1,0.13,214.8,4,0,0,0,0,3.7,0,0,Normal
ORD-2025-008899,2025-12-31,Poland,Mobile,Organic Search,Credit Card,Electronics,457,4,59.08,98.69,3,0.08,376.1,3,0,0,0,1,3.5,0,0,Normal
ORD-2024-008664,2024-11-25,Belgium,Mobile,Paid Ads,Debit Card,Electronics,462,1,60.1,119.76,6,0.02,94.5,5,0,0,0,0,4.3,0,0,Normal
ORD-2023-006801,2023-06-15,Germany,Mobile,Social Media,PayPal,Beauty,692,6,18.74,15.12,2,0.33,291.3,4,0,0,0,0,4.8,0,0,Normal
ORD-2024-010689,2024-04-12,France,Mobile,Direct,Credit Card,Electronics,119,0,31.29,66.71,2,0.02,210.8,2,0,0,0,0,4.2,0,0,Normal
ORD-2025-009783,2025-01-09,France,Mobile,Marketplace,Klarna,Beauty,862,0,64.91,89.53,1,0.24,215.6,2,0,0,0,0,4.9,0,1,Fraud Risk
ORD-2025-011294,2025-02-28,France,Tablet,Direct,Credit Card,Toys,357,2,36.35,16.55,1,0.26,490.4,4,0,0,0,0,4.9,0,0,Normal
ORD-2025-009153,2025-10-13,Belgium,Tablet,Organic Search,Credit Card,Sports,315,2,65.22,63.86,6,0.09,759.0,4,0,0,0,0,4.3,0,0,Normal
ORD-2025-002496,2025-09-16,Belgium,Mobile,Organic Search,Credit Card,Home & Kitchen,1199,5,34.01,55.05,1,0.08,403.1,5,0,0,0,0,3.2,1,0,Return Risk
ORD-2023-009003,2023-01-12,Belgium,Mobile,Marketplace,Credit Card,Fashion,325,3,54.78,85.47,1,0.29,882.1,4,0,0,0,1,5.0,0,0,Normal
ORD-2023-008829,2023-02-09,Poland,Mobile,Social Media,Bank Transfer,Electronics,405,0,35.06,77.96,3,0.09,190.2,4,0,0,0,0,4.2,0,0,Normal
ORD-2024-010047,2024-11-27,Belgium,Mobile,Direct,Debit Card,Electronics,129,2,25.6,92.57,2,0.07,778.0,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-007823,2023-01-07,Germany,Mobile,Organic Search,Credit Card,Fashion,58,0,88.17,169.54,1,0.11,150.4,3,0,0,0,0,4.5,0,0,Normal
ORD-2025-004813,2025-10-28,Netherlands,Mobile,Email,Credit Card,Electronics,421,1,39.03,185.5,1,0.27,600.1,6,1,0,0,0,3.0,1,0,Return Risk
ORD-2023-011639,2023-07-05,Netherlands,Mobile,Paid Ads,Debit Card,Home & Kitchen,98,1,27.62,34.67,1,0.11,769.3,3,0,0,0,2,3.7,0,0,Normal
ORD-2025-004509,2025-08-20,France,Mobile,Organic Search,Klarna,Electronics,595,3,31.33,56.76,1,0.15,1488.2,5,0,0,0,0,4.6,0,0,Normal
ORD-2025-009397,2025-03-16,Belgium,Mobile,Organic Search,Klarna,Fashion,528,2,53.09,45.81,2,0.11,523.5,4,0,0,0,0,4.3,0,0,Normal
ORD-2025-005980,2025-04-27,Belgium,Mobile,Direct,Debit Card,Fashion,538,2,25.04,20.75,1,0.31,403.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-002326,2023-06-05,Netherlands,Desktop,Organic Search,PayPal,Pet Supplies,298,3,37.41,35.04,2,0.1,623.1,3,0,0,0,0,4.2,1,0,Return Risk
ORD-2025-002389,2025-03-31,Belgium,Mobile,Marketplace,Credit Card,Electronics,1083,10,33.31,36.63,6,0.23,201.2,4,0,0,0,1,4.5,0,0,Normal
ORD-2025-008282,2025-01-12,Turkey,Desktop,Organic Search,Gift Card,Sports,322,0,89.86,55.19,1,0.16,282.4,3,0,0,0,0,5.0,0,1,Fraud Risk
ORD-2025-003652,2025-11-03,Italy,Mobile,Paid Ads,Debit Card,Fashion,211,1,97.1,122.44,1,0.01,807.4,3,0,0,0,1,2.6,1,0,Return Risk
ORD-2025-002453,2025-01-18,Spain,Mobile,Direct,Klarna,Beauty,369,1,38.94,20.31,5,0.31,545.7,4,0,0,0,0,4.4,0,0,Normal
ORD-2024-009140,2024-09-05,France,Desktop,Marketplace,PayPal,Garden,104,0,32.44,22.94,4,0.04,177.6,4,0,0,0,0,4.2,0,0,Normal
ORD-2024-007683,2024-05-30,Belgium,Mobile,Organic Search,Klarna,Beauty,225,0,18.6,5.0,5,0.03,464.8,5,0,1,0,1,3.3,1,1,Fraud Risk
ORD-2025-005578,2025-12-03,Belgium,Desktop,Email,Credit Card,Fashion,561,6,31.28,27.28,1,0.18,283.1,3,0,0,0,0,4.8,0,0,Normal
ORD-2025-009281,2025-05-25,Netherlands,Tablet,Email,Credit Card,Garden,284,3,27.54,50.56,1,0.16,479.1,3,0,0,0,1,4.3,0,0,Normal
ORD-2023-007529,2023-04-15,France,Mobile,Organic Search,PayPal,Toys,853,2,78.22,99.19,1,0.07,408.3,3,0,0,0,0,3.8,0,0,Normal
ORD-2023-002847,2023-04-29,Poland,Tablet,Direct,Debit Card,Electronics,778,3,17.5,25.23,1,0.16,402.4,3,0,0,0,0,3.3,1,0,Return Risk
ORD-2024-003388,2024-12-26,Germany,Desktop,Direct,Debit Card,Home & Kitchen,454,3,42.05,31.45,3,0.15,395.6,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-010118,2024-09-05,Poland,Mobile,Paid Ads,Debit Card,Garden,427,3,17.32,14.43,6,0.07,406.2,4,0,0,0,0,4.4,0,0,Normal
ORD-2024-006562,2024-09-03,Poland,Desktop,Organic Search,Debit Card,Home & Kitchen,819,8,174.2,142.88,6,0.04,534.7,7,0,0,0,0,4.8,0,0,Normal
ORD-2024-005567,2024-04-22,Italy,Mobile,Paid Ads,Debit Card,Electronics,371,1,69.02,81.89,7,0.06,798.5,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-005338,2023-07-31,France,Mobile,Social Media,Debit Card,Toys,192,1,28.76,28.24,2,0.09,354.3,4,0,0,0,0,3.8,0,0,Normal
ORD-2023-000249,2023-10-07,Netherlands,Desktop,Paid Ads,PayPal,Beauty,205,1,22.05,9.95,2,0.05,370.6,3,0,0,0,0,4.2,0,0,Normal
ORD-2025-004128,2025-05-31,Germany,Desktop,Organic Search,Credit Card,Home & Kitchen,239,1,16.67,14.81,4,0.11,644.3,4,0,0,0,0,4.7,0,0,Normal
ORD-2025-001796,2025-11-14,Netherlands,Mobile,Direct,Debit Card,Home & Kitchen,164,2,40.19,52.3,1,0.35,96.5,4,0,0,0,0,4.2,0,0,Normal
ORD-2025-001480,2025-10-30,Netherlands,Mobile,Paid Ads,Klarna,Pet Supplies,118,1,43.69,31.06,2,0.1,692.9,3,0,0,0,0,5.0,0,0,Normal
ORD-2024-010136,2024-07-09,Belgium,Desktop,Social Media,Credit Card,Sports,250,1,61.57,41.07,4,0.01,570.6,4,0,0,0,0,4.4,0,0,Normal
ORD-2024-011869,2024-02-16,Netherlands,Mobile,Paid Ads,Bank Transfer,Home & Kitchen,163,0,41.02,47.45,2,0.02,248.9,5,0,0,0,0,4.6,0,0,Normal
ORD-2023-004011,2023-01-05,Spain,Mobile,Social Media,Credit Card,Home & Kitchen,950,1,39.6,61.51,1,0.31,675.3,5,0,0,0,0,4.1,0,0,Normal
ORD-2025-010166,2025-08-03,France,Mobile,Paid Ads,Debit Card,Electronics,508,3,57.08,131.14,1,0.71,50.1,3,0,0,0,0,5.0,0,0,Normal
ORD-2024-000563,2024-03-24,Germany,Mobile,Organic Search,Klarna,Garden,483,1,44.35,28.95,1,0.04,113.8,3,0,0,0,0,4.1,0,0,Normal
ORD-2023-007489,2023-12-21,Poland,Mobile,Organic Search,Gift Card,Beauty,421,3,53.72,33.62,1,0.08,386.7,3,0,0,0,0,4.6,0,0,Normal
ORD-2023-011912,2023-02-07,Poland,Mobile,Direct,Debit Card,Home & Kitchen,270,1,45.37,46.3,1,0.05,404.8,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-003245,2024-02-18,Belgium,Mobile,Direct,Credit Card,Beauty,273,1,64.56,27.97,2,0.22,306.2,3,0,0,0,0,5.0,0,0,Normal
ORD-2023-008580,2023-12-10,Turkey,Desktop,Marketplace,Bank Transfer,Sports,297,4,38.5,28.96,4,0.42,1054.2,6,1,1,0,0,4.1,0,0,Normal
ORD-2024-009323,2024-12-03,Belgium,Mobile,Direct,Credit Card,Beauty,788,7,22.03,49.66,5,0.15,124.9,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-008448,2024-12-11,Italy,Desktop,Email,Debit Card,Home & Kitchen,502,2,101.25,85.87,1,0.07,1332.5,6,1,0,0,0,4.4,0,0,Normal
ORD-2025-010057,2025-10-26,Spain,Desktop,Email,PayPal,Electronics,451,2,36.28,76.83,1,0.06,920.6,4,0,0,0,1,4.4,0,0,Normal
ORD-2025-008912,2025-05-26,Poland,Mobile,Email,Gift Card,Home & Kitchen,466,4,26.75,27.44,1,0.03,267.9,5,0,0,0,0,4.1,0,0,Normal
ORD-2024-007769,2024-12-13,Belgium,Mobile,Organic Search,Klarna,Fashion,489,2,12.55,7.77,1,0.14,585.1,5,0,0,0,0,5.0,0,0,Normal
ORD-2025-004150,2025-03-21,Netherlands,Mobile,Paid Ads,Credit Card,Fashion,56,1,21.41,36.35,1,0.13,48.7,4,0,0,0,1,4.1,0,0,Normal
ORD-2025-001003,2025-11-06,Spain,Mobile,Paid Ads,Gift Card,Sports,507,1,15.52,11.37,1,0.12,433.9,2,0,0,0,0,4.8,0,0,Normal
ORD-2025-006347,2025-12-28,Italy,Mobile,Marketplace,Klarna,Electronics,462,3,80.33,182.31,2,0.2,332.5,2,0,0,0,0,4.3,0,0,Normal
ORD-2025-006106,2025-12-28,Germany,Desktop,Social Media,PayPal,Electronics,671,1,13.0,37.18,6,0.16,723.4,3,0,0,0,0,4.4,0,0,Normal
ORD-2023-010832,2023-03-06,Netherlands,Desktop,Social Media,Debit Card,Electronics,676,0,85.3,46.83,1,0.16,1224.8,6,1,0,0,2,4.1,0,0,Normal
ORD-2023-009148,2023-11-24,Netherlands,Mobile,Social Media,PayPal,Fashion,313,1,64.71,80.42,1,0.1,116.2,4,0,0,0,0,4.4,0,0,Normal
ORD-2025-005801,2025-02-08,Spain,Mobile,Organic Search,PayPal,Home & Kitchen,527,0,37.62,38.12,2,0.3,569.2,3,0,1,0,1,4.6,0,0,Normal
ORD-2024-000863,2024-07-20,Italy,Mobile,Organic Search,Debit Card,Fashion,186,1,34.79,28.83,1,0.08,276.6,3,0,0,0,0,4.4,0,0,Normal
ORD-2023-005614,2023-03-26,France,Mobile,Organic Search,Gift Card,Electronics,142,1,59.95,76.97,2,0.36,344.4,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-007755,2025-08-21,France,Mobile,Email,PayPal,Home & Kitchen,318,2,52.83,102.16,1,0.1,113.9,4,0,0,0,0,3.6,0,0,Normal
ORD-2024-003080,2024-05-18,Netherlands,Mobile,Organic Search,Debit Card,Home & Kitchen,696,3,47.46,77.28,2,0.23,887.6,3,0,1,0,0,4.7,0,0,Normal
ORD-2025-003852,2025-06-29,Netherlands,Mobile,Paid Ads,Bank Transfer,Sports,287,3,46.89,46.19,2,0.15,650.6,4,0,0,0,1,3.0,1,0,Return Risk
ORD-2023-002628,2023-09-03,Netherlands,Mobile,Organic Search,Klarna,Beauty,332,2,96.74,117.58,3,0.02,597.2,5,0,0,0,1,4.2,0,0,Normal
ORD-2023-000593,2023-04-08,Germany,Mobile,Organic Search,Klarna,Fashion,1057,6,53.63,72.52,1,0.17,1255.4,6,1,0,0,1,3.2,0,0,Normal
ORD-2023-008401,2023-03-22,Turkey,Mobile,Direct,Credit Card,Home & Kitchen,299,3,40.84,67.08,3,0.09,470.9,2,0,0,0,1,4.1,0,0,Normal
ORD-2023-003283,2023-10-26,Turkey,Mobile,Marketplace,Credit Card,Beauty,93,0,27.43,36.93,1,0.35,294.1,4,0,0,0,0,4.7,0,0,Normal
ORD-2024-001865,2024-11-02,Belgium,Mobile,Organic Search,Credit Card,Garden,424,1,33.89,47.91,2,0.09,304.4,5,0,0,0,0,4.4,0,0,Normal
ORD-2024-005392,2024-11-17,Netherlands,Desktop,Direct,Klarna,Garden,128,1,46.15,62.64,1,0.15,244.7,3,0,0,0,0,4.3,0,0,Normal
ORD-2025-003470,2025-08-19,Germany,Mobile,Direct,Credit Card,Electronics,341,2,55.24,59.98,3,0.07,612.2,3,0,0,0,0,4.2,0,0,Normal
ORD-2024-005712,2024-06-13,Germany,Desktop,Organic Search,PayPal,Sports,282,0,18.64,29.68,1,0.07,615.0,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-000181,2024-04-17,Netherlands,Desktop,Marketplace,Klarna,Fashion,81,0,44.6,34.87,2,0.19,410.2,4,0,0,0,0,4.7,0,0,Normal
ORD-2025-007713,2025-08-24,Belgium,Mobile,Organic Search,Klarna,Beauty,517,2,37.28,19.47,2,0.09,1188.8,7,1,0,0,0,3.6,0,0,Normal
ORD-2025-008999,2025-09-19,Germany,Desktop,Marketplace,Credit Card,Electronics,338,1,17.98,29.26,1,0.2,369.4,4,0,0,0,2,2.6,1,0,Return Risk
ORD-2024-006334,2024-01-14,Netherlands,Mobile,Social Media,Credit Card,Electronics,709,3,42.56,122.36,2,0.23,259.1,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-006331,2023-12-22,Turkey,Desktop,Direct,Credit Card,Toys,390,2,45.96,66.74,1,0.11,345.6,4,0,0,0,0,4.4,0,0,Normal
ORD-2025-002756,2025-10-14,France,Mobile,Paid Ads,Credit Card,Electronics,419,3,208.89,423.31,1,0.03,398.8,4,0,0,0,0,3.4,1,0,Return Risk
ORD-2025-000034,2025-04-20,Belgium,Mobile,Marketplace,Debit Card,Beauty,313,1,24.14,19.16,4,0.05,1473.8,6,1,0,0,0,4.2,0,0,Normal
ORD-2023-007564,2023-11-09,Netherlands,Mobile,Marketplace,Debit Card,Home & Kitchen,154,2,36.26,31.89,1,0.02,46.8,4,0,0,0,1,4.3,0,0,Normal
ORD-2024-003308,2024-01-25,Germany,Desktop,Social Media,Klarna,Sports,227,2,26.36,24.15,3,0.02,514.7,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-008954,2024-08-11,France,Mobile,Paid Ads,Bank Transfer,Fashion,234,1,51.99,53.93,1,0.22,192.1,3,0,0,0,0,4.1,0,0,Normal
ORD-2023-001767,2023-01-12,Turkey,Mobile,Paid Ads,PayPal,Pet Supplies,317,2,29.52,22.97,1,0.08,899.9,5,0,0,0,0,4.9,0,0,Normal
ORD-2024-005514,2024-06-05,Belgium,Desktop,Organic Search,Debit Card,Pet Supplies,304,2,45.9,73.43,4,0.06,531.2,4,0,0,0,0,4.2,0,0,Normal
ORD-2025-004025,2025-06-09,Germany,Mobile,Organic Search,Credit Card,Home & Kitchen,128,1,25.65,35.59,4,0.12,511.1,3,0,0,0,0,4.7,0,0,Normal
ORD-2025-006828,2025-04-23,Belgium,Desktop,Marketplace,Credit Card,Toys,490,3,45.21,25.95,1,0.09,678.7,4,0,0,0,0,4.3,0,0,Normal
ORD-2025-007449,2025-12-10,Poland,Tablet,Marketplace,PayPal,Garden,279,1,52.81,51.19,4,0.32,306.9,4,0,0,0,0,3.9,0,0,Normal
ORD-2023-006912,2023-02-04,Netherlands,Mobile,Direct,Gift Card,Electronics,870,3,20.71,47.31,3,0.31,969.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-001905,2023-03-20,Italy,Mobile,Social Media,Debit Card,Beauty,86,0,49.56,13.48,4,0.02,140.3,4,0,0,0,0,3.9,1,0,Return Risk
ORD-2023-007117,2023-04-20,Netherlands,Desktop,Organic Search,Debit Card,Electronics,947,3,88.53,248.17,1,0.1,746.4,5,0,0,0,0,4.8,0,0,Normal
ORD-2025-009368,2025-01-31,Turkey,Mobile,Organic Search,Debit Card,Pet Supplies,159,2,106.55,54.93,1,0.37,226.8,2,0,0,0,0,4.9,0,0,Normal
ORD-2023-006884,2023-10-30,Belgium,Mobile,Marketplace,Debit Card,Pet Supplies,354,3,35.74,22.41,1,0.34,648.0,5,0,0,0,0,4.3,0,0,Normal
ORD-2025-006962,2025-09-23,Italy,Mobile,Social Media,PayPal,Beauty,68,0,88.75,56.98,2,0.07,509.0,4,0,1,0,2,3.7,0,0,Normal
ORD-2024-009444,2024-07-24,Germany,Mobile,Social Media,Credit Card,Beauty,139,0,64.55,123.05,1,0.02,912.7,5,0,0,0,0,5.0,0,0,Normal
ORD-2024-002930,2024-05-07,Belgium,Tablet,Paid Ads,Debit Card,Beauty,354,5,33.21,32.04,2,0.11,174.9,4,0,0,0,0,4.4,0,0,Normal
ORD-2024-009670,2024-03-19,Netherlands,Desktop,Organic Search,Debit Card,Garden,617,3,34.67,43.26,4,0.33,694.3,6,0,0,0,0,4.4,0,0,Normal
ORD-2023-002175,2023-11-23,Spain,Mobile,Paid Ads,Klarna,Sports,243,0,38.05,44.69,2,0.29,47.2,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-007827,2024-09-07,Spain,Desktop,Marketplace,Credit Card,Beauty,604,5,29.26,46.67,2,0.43,596.2,4,0,0,0,0,4.7,0,0,Normal
ORD-2024-003998,2024-06-13,Netherlands,Desktop,Email,PayPal,Home & Kitchen,891,2,47.19,77.24,1,0.13,223.8,3,0,0,0,1,4.7,0,0,Normal
ORD-2024-005077,2024-08-12,Netherlands,Mobile,Organic Search,Credit Card,Fashion,335,4,69.08,82.3,2,0.06,341.7,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-000901,2024-04-20,Germany,Mobile,Paid Ads,PayPal,Home & Kitchen,482,1,106.68,106.15,3,0.17,320.2,4,0,0,0,0,4.7,0,0,Normal
ORD-2025-008306,2025-01-10,France,Desktop,Organic Search,Credit Card,Garden,311,1,22.13,17.17,5,0.06,1451.6,6,1,0,0,1,3.3,0,0,Normal
ORD-2023-006875,2023-12-23,Netherlands,Desktop,Direct,Credit Card,Fashion,213,1,53.5,94.39,2,0.07,397.6,4,0,0,0,0,4.0,1,0,Return Risk
ORD-2024-010641,2024-09-26,Poland,Mobile,Social Media,Klarna,Fashion,507,4,33.68,22.77,1,0.22,697.4,5,0,0,0,0,3.4,1,0,Return Risk
ORD-2025-009189,2025-04-30,Poland,Mobile,Organic Search,Debit Card,Beauty,152,0,104.93,91.86,1,0.5,784.6,5,0,0,0,1,4.6,0,0,Normal
ORD-2023-009454,2023-04-07,France,Mobile,Paid Ads,PayPal,Home & Kitchen,255,1,13.19,12.09,4,0.27,965.2,3,0,0,0,0,5.0,0,0,Normal
ORD-2024-003471,2024-03-04,Netherlands,Mobile,Social Media,PayPal,Home & Kitchen,256,1,77.98,91.59,1,0.05,416.8,6,1,0,0,0,3.5,0,0,Normal
ORD-2025-004880,2025-06-17,Netherlands,Mobile,Email,Credit Card,Beauty,125,1,52.12,45.87,1,0.16,892.5,5,0,0,0,0,4.5,0,0,Normal
ORD-2023-001007,2023-01-27,Netherlands,Tablet,Social Media,PayPal,Garden,406,4,59.36,62.61,1,0.01,380.1,3,0,0,1,0,3.4,1,1,Fraud Risk
ORD-2025-007055,2025-12-15,Netherlands,Mobile,Social Media,Bank Transfer,Fashion,496,4,33.82,18.21,1,0.11,162.2,3,0,0,0,0,4.6,0,0,Normal
ORD-2024-005806,2024-04-18,Belgium,Mobile,Direct,Credit Card,Toys,511,2,32.14,27.12,1,0.22,114.8,3,0,0,0,0,4.5,0,0,Normal
ORD-2023-004499,2023-11-09,Netherlands,Desktop,Email,Bank Transfer,Beauty,285,1,39.23,8.55,1,0.22,123.3,3,0,0,0,0,5.0,0,0,Normal
ORD-2023-003884,2023-11-04,Germany,Mobile,Organic Search,Credit Card,Home & Kitchen,73,0,12.35,11.68,1,0.53,740.5,3,0,0,0,0,4.2,0,0,Normal
ORD-2025-000093,2025-11-22,France,Desktop,Organic Search,Credit Card,Sports,33,0,21.78,8.11,1,0.28,349.0,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-005524,2024-07-26,Germany,Mobile,Social Media,Klarna,Beauty,383,5,52.24,41.15,1,0.1,138.0,4,0,0,0,1,4.4,0,0,Normal
ORD-2025-010994,2025-09-06,Belgium,Mobile,Paid Ads,Credit Card,Electronics,465,2,21.83,40.67,3,0.15,331.2,4,0,0,0,0,4.3,0,0,Normal
ORD-2025-002158,2025-06-14,Poland,Mobile,Paid Ads,Credit Card,Home & Kitchen,509,3,35.87,19.74,1,0.06,763.4,4,0,1,0,1,4.9,0,0,Normal
ORD-2023-006233,2023-04-16,Italy,Mobile,Paid Ads,PayPal,Pet Supplies,698,0,31.87,51.1,2,0.04,486.1,3,0,0,0,0,4.5,0,0,Normal
ORD-2024-008250,2024-11-15,France,Mobile,Marketplace,Credit Card,Home & Kitchen,422,9,18.81,19.96,3,0.04,431.1,3,0,0,0,0,4.6,0,0,Normal
ORD-2024-009435,2024-06-09,Belgium,Mobile,Organic Search,Credit Card,Pet Supplies,28,0,62.22,47.87,2,0.03,601.6,4,0,0,0,0,4.2,0,0,Normal
ORD-2023-006076,2023-06-30,Turkey,Desktop,Organic Search,Credit Card,Fashion,116,1,72.27,61.36,1,0.25,351.3,4,0,0,0,0,4.2,1,0,Return Risk
ORD-2025-001419,2025-07-12,Belgium,Mobile,Paid Ads,Credit Card,Home & Kitchen,960,0,92.86,90.34,1,0.06,227.3,3,0,0,0,0,4.7,0,0,Normal
ORD-2025-003234,2025-12-24,Belgium,Desktop,Organic Search,Gift Card,Electronics,705,5,20.48,33.43,1,0.19,934.5,6,1,0,0,2,4.1,0,0,Normal
ORD-2024-010673,2024-08-31,Belgium,Mobile,Social Media,Credit Card,Beauty,304,2,81.48,39.04,1,0.19,506.3,3,0,0,0,0,3.8,1,0,Return Risk
ORD-2023-003007,2023-11-11,Spain,Desktop,Paid Ads,Bank Transfer,Fashion,284,1,27.38,20.08,3,0.16,808.0,4,0,0,0,0,3.7,1,0,Return Risk
ORD-2025-007214,2025-12-24,Belgium,Desktop,Paid Ads,Credit Card,Fashion,149,0,65.91,22.17,3,0.02,338.4,4,0,0,0,0,4.9,0,0,Normal
ORD-2024-001656,2024-06-14,Netherlands,Mobile,Direct,Klarna,Beauty,111,2,103.66,88.79,3,0.03,319.6,4,0,0,0,0,4.9,0,0,Normal
ORD-2025-007933,2025-01-06,Netherlands,Mobile,Paid Ads,Debit Card,Sports,51,0,52.99,59.35,2,0.08,755.6,3,0,0,0,0,4.0,0,0,Normal
ORD-2023-009613,2023-09-03,Netherlands,Desktop,Social Media,Debit Card,Garden,117,0,37.44,55.0,1,0.1,197.1,2,0,1,0,1,4.9,0,0,Normal
ORD-2025-010537,2025-03-01,France,Mobile,Paid Ads,Debit Card,Electronics,499,7,40.26,59.49,1,0.13,624.7,5,0,0,0,0,4.5,0,0,Normal
ORD-2024-006965,2024-10-18,Netherlands,Mobile,Social Media,Credit Card,Fashion,395,3,23.0,14.73,2,0.22,428.4,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-002929,2024-06-03,Turkey,Desktop,Organic Search,Debit Card,Home & Kitchen,552,0,25.7,22.54,2,0.04,266.5,3,0,0,0,0,3.5,0,0,Normal
ORD-2023-001502,2023-10-09,Netherlands,Mobile,Paid Ads,Debit Card,Fashion,405,3,29.72,26.81,2,0.05,518.1,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-007304,2025-07-31,Belgium,Desktop,Social Media,Credit Card,Electronics,520,2,29.42,34.98,3,0.17,654.3,4,0,0,0,0,4.5,0,0,Normal
ORD-2023-007841,2023-05-14,Netherlands,Mobile,Organic Search,PayPal,Pet Supplies,258,2,53.17,34.59,1,0.07,335.5,5,0,0,0,0,4.4,0,0,Normal
ORD-2023-007721,2023-09-14,Turkey,Mobile,Marketplace,Bank Transfer,Garden,723,6,60.53,38.47,1,0.1,333.3,4,0,0,0,0,3.5,1,0,Return Risk
ORD-2024-009648,2024-12-06,Turkey,Desktop,Organic Search,PayPal,Fashion,541,3,105.29,168.18,1,0.23,414.4,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-001428,2025-08-14,Italy,Desktop,Direct,PayPal,Beauty,693,6,21.06,19.87,3,0.12,530.9,5,0,0,0,0,4.5,0,0,Normal
ORD-2023-006597,2023-10-07,Italy,Mobile,Marketplace,Credit Card,Home & Kitchen,209,0,39.29,65.84,4,0.06,506.7,4,0,0,0,0,3.3,1,0,Return Risk
